param,Evaluation Value,Iw-AUC,Bw-AUC,Iw-TNF,Iw-FPF,Iw-FNF,Bw-TPF,Bw-TNF,Bw-FPF,Bw-FNF
Gaussian:7 9 7 1 tanh softmax Adam,0.383764923,0.799093707,0.217615029,0.779930641,0.133420607,0.356572285,0.889591262,0.244200849,0.306940511,0.22781966
Gaussian:7 7 3 1 tanh softmax RMSProp,0.383650463,0.38837898,0.22223511,0.924536846,0.043090939,0.621144355,0.353384832,0.721837592,0.700045052,0.329723875
Gaussian:7 Gaussian:7 9 7 1 tanh relu Adam,0.383576115,0.20478972,0.091353856,0.977943271,0.575568217,0.066483384,0.417735188,0.464973019,0.535250121,0.805394544
Gaussian:7 Gaussian:7 9 7 3 sigmoid softmax AdaGrad,0.383560748,0.79592165,0.296819872,0.998443447,0.899234684,0.517411881,0.390308689,0.603295948,0.329543415,0.790349182
Gaussian:7 7 9 1 sigmoid relu AdaGrad,0.38343234,0.604076673,0.505563134,0.652852209,0.532928905,0.105886976,0.47164359,0.004877918,0.617818156,0.557424673
Gaussian:7 Gaussian:7 Gaussian:7 5 7 5 relu tanh Adam,0.383403673,0.278355918,0.245671372,0.093446824,0.432682847,0.729600643,0.109117236,0.406198221,0.789939758,0.099469345
Gaussian:7 Gaussian:7 7 3 3 relu softmax Adam,0.38322136,0.625508448,0.212094428,0.079057307,0.763229776,0.530824082,0.155189839,0.610173821,0.081554461,0.361700783
Gaussian:7 9 9 1 relu sigmoid AdaGrad,0.383029759,0.938254013,0.29023846,0.832303175,0.624261977,0.659969579,0.379819265,0.376633234,0.558272403,0.464956081
Gaussian:7 Gaussian:7 3 3 3 softmax relu Adam,0.382808586,0.378034791,0.463670076,0.339854785,0.002839541,0.434611439,0.610383927,0.74219119,0.250370379,0.424319159
Gaussian:7 Gaussian:7 Gaussian:7 7 9 1 relu softmax RMSProp,0.382755198,0.852465916,0.927552702,0.538051605,0.501152116,0.489560062,0.190884581,0.467558701,0.935139122,0.566253861
Gaussian:7 3 9 5 relu relu AdaGrad,0.382040731,0.449934628,0.393724606,0.318022464,0.245542422,0.483933538,0.383199062,0.19106446,0.352534155,0.627965087
Gaussian:7 Gaussian:7 Gaussian:7 3 3 3 relu tanh AdaGrad,0.381988805,0.425141672,0.335027941,0.403396726,0.497605485,0.600980288,0.980815336,0.546390029,0.629359104,0.298930668
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 tanh relu AdaGrad,0.381716816,0.73895042,0.449472282,0.618344436,0.601215062,0.380196976,0.119462823,0.999518956,0.515195651,0.552855528
Gaussian:7 Gaussian:7 3 3 1 softmax tanh AdaGrad,0.381543553,0.166733732,0.825694108,0.229172008,0.991925188,0.101172201,0.050062894,0.926897177,0.855296089,0.051166119
Gaussian:7 5 9 5 tanh softmax AdaGrad,0.381388041,0.351727879,0.212429248,0.639301789,0.156120556,0.835361857,0.541916968,0.103314147,0.726060227,0.178324545
Gaussian:7 3 9 5 sigmoid tanh Adam,0.380906537,0.184843479,0.076441527,0.353849465,0.504755767,0.27060497,0.302185902,0.062385166,0.235124018,0.85483604
Gaussian:7 Gaussian:7 Gaussian:7 3 7 5 tanh softmax AdaGrad,0.380669851,0.439816661,0.94296325,0.993710606,0.790791012,0.373159943,0.63295092,0.286650664,0.59695518,0.821443592
Gaussian:7 Gaussian:7 Gaussian:7 5 3 3 sigmoid softmax AdaGrad,0.380619429,0.368492496,0.274396732,0.425186759,0.062974397,0.165179798,0.371773221,0.993529028,0.050081143,0.141118542
Gaussian:7 9 5 1 relu relu RMSProp,0.380495466,0.790198353,0.479430095,0.8153298,0.764092125,0.475756937,0.716523716,0.849318434,0.071821877,0.411903396
Gaussian:7 Gaussian:7 7 7 1 softmax tanh Adam,0.379899222,0.366810172,0.521794047,0.455904264,0.924593765,0.421411491,0.538544792,0.235031542,0.90263113,0.893516894
Gaussian:7 Gaussian:7 5 7 1 softmax sigmoid AdaGrad,0.379792845,0.678936214,0.211735498,0.969874231,0.985128452,0.30351078,0.569432561,0.428780073,0.037535009,0.8484058
Gaussian:7 Gaussian:7 9 9 3 tanh softmax RMSProp,0.379754133,0.338798586,0.103568216,0.250652433,0.471821166,0.793927426,0.897084719,0.240297947,0.3296846,0.769495441
Gaussian:7 5 7 3 tanh softmax AdaGrad,0.379750077,0.763889195,0.712059966,0.912466634,0.958220838,0.411481897,0.384383182,0.936343351,0.358031329,0.70916735
Gaussian:7 Gaussian:7 3 3 5 tanh tanh RMSProp,0.379700589,0.882629302,0.896263728,0.522815563,0.993897345,0.819483268,0.351086666,0.015207961,0.148905349,0.214044814
Gaussian:7 Gaussian:7 Gaussian:7 7 3 3 softmax tanh AdaGrad,0.378948256,0.88320124,0.883720646,0.212758212,0.089478333,0.265129898,0.61010218,0.84317294,0.191156928,0.115359198
Gaussian:7 7 3 3 tanh softmax AdaGrad,0.378666449,0.727044797,0.167310589,0.034782316,0.353017384,0.100193232,0.102248397,0.605621872,0.718643153,0.698454143
Gaussian:7 Gaussian:7 Gaussian:7 9 7 3 tanh relu AdaGrad,0.378440627,0.134725926,0.85489802,0.33445827,0.702770743,0.101695752,0.283788599,0.839948506,0.549410828,0.215979479
Gaussian:7 9 7 5 softmax tanh RMSProp,0.378220853,0.647718908,0.151103439,0.07291399,0.653092975,0.731764277,0.839789526,0.241236204,0.431915279,0.244151483
Gaussian:7 Gaussian:7 Gaussian:7 5 7 1 relu sigmoid Adam,0.37810407,0.62940877,0.704215759,0.399183211,0.791215762,0.980672196,0.792002737,0.988155864,0.174520268,0.215391704
Gaussian:7 3 9 5 softmax relu RMSProp,0.378063765,0.247966078,0.110573431,0.711812874,0.3004079,0.935966406,0.704800237,0.706415706,0.385188115,0.507583752
Gaussian:7 5 7 1 softmax relu Adam,0.378033342,0.656664055,0.8668829,0.818964976,0.101239585,0.619430324,0.727986738,0.277947992,0.733196949,0.129299325
Gaussian:7 Gaussian:7 Gaussian:7 9 5 5 tanh tanh AdaGrad,0.377883616,0.354134614,0.279617336,0.100407846,0.923639422,0.118520952,0.896115965,0.184538901,0.978270556,0.575230884
Gaussian:7 5 7 5 sigmoid relu Adam,0.377390925,0.529917819,0.735282936,0.858575248,0.280079253,0.88157945,0.99538341,0.613225534,0.38218361,0.083906773
Gaussian:7 5 5 5 relu sigmoid RMSProp,0.377138441,0.499019351,0.96021848,0.463895255,0.168272492,0.749297134,0.981347418,0.972770208,0.949902336,0.832803597
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 tanh tanh Adam,0.377057479,0.755689664,0.991121796,0.996034786,0.951267511,0.074115832,0.36007911,0.850404049,0.652951108,0.05312388
Gaussian:7 9 3 1 softmax tanh RMSProp,0.376271788,0.12640073,0.765914732,0.115457154,0.438549758,0.015705221,0.256191434,0.771464792,0.764586642,0.770712768
Gaussian:7 Gaussian:7 9 5 5 sigmoid softmax RMSProp,0.376265729,0.460264268,0.296545613,0.248935548,0.640931471,0.642651448,0.47931108,0.658305769,0.011981737,0.418623002
Gaussian:7 3 9 1 sigmoid relu Adam,0.376144535,0.911553036,0.614956241,0.079359045,0.39550484,0.999535883,0.198727362,0.07157808,0.188029843,0.840909387
Gaussian:7 Gaussian:7 3 5 3 tanh relu AdaGrad,0.376089032,0.211449483,0.367432948,0.719241239,0.401888779,0.038092636,0.971185679,0.255064852,0.229261081,0.023720026
Gaussian:7 3 3 1 softmax softmax RMSProp,0.375940968,0.240749134,0.650245641,0.518735423,0.000932149,0.183323141,0.451068202,0.800097615,0.121414629,0.529196012
Gaussian:7 Gaussian:7 3 9 1 tanh softmax AdaGrad,0.375851514,0.907681887,0.369096739,0.968974666,0.285917723,0.999910422,0.067787404,0.58827598,0.811568114,0.152970249
Gaussian:7 Gaussian:7 Gaussian:7 5 5 1 sigmoid tanh Adam,0.375603066,0.620942065,0.182962415,0.29888482,0.363214683,0.486567934,0.669776313,0.490501884,0.094766408,0.744019207
Gaussian:7 Gaussian:7 Gaussian:7 7 9 3 sigmoid tanh RMSProp,0.375355658,0.663544382,0.594017886,0.688596105,0.248927886,0.880184538,0.727214163,0.405350416,0.354068722,0.886665476
Gaussian:7 9 5 3 sigmoid relu AdaGrad,0.375044643,0.168656052,0.303500162,0.584081614,0.650449052,0.968494832,0.542431193,0.459841733,0.18408604,0.591402052
Gaussian:7 7 7 5 tanh softmax Adam,0.374951588,0.291259248,0.662313404,0.005162061,0.214458587,0.524388395,0.051270947,0.447636836,0.758385384,0.259084591
Gaussian:7 3 9 1 relu tanh Adam,0.374778428,0.8776861,0.504486819,0.190330639,0.498435507,0.352167613,0.808245933,0.35817825,0.347970517,0.218930796
Gaussian:7 7 3 5 relu sigmoid Adam,0.374738841,0.327371751,0.053049127,0.998403599,0.593623472,0.760368191,0.644348538,0.192580514,0.078381454,0.060072559
Gaussian:7 7 3 5 softmax tanh AdaGrad,0.374672621,0.688807417,0.159964972,0.366037113,0.40442459,0.025394688,0.702887355,0.676971275,0.144443346,0.393949886
Gaussian:7 Gaussian:7 7 5 1 relu tanh Adam,0.374482567,0.508318184,0.306909696,0.158118167,0.897587593,0.517432914,0.489838611,0.807325639,0.138916041,0.921773528
Gaussian:7 Gaussian:7 5 7 1 softmax relu Adam,0.374465065,0.4962266,0.770896655,0.554358068,0.801910547,0.229536212,0.474220659,0.761254539,0.345283755,0.012133191
Gaussian:7 Gaussian:7 Gaussian:7 9 7 3 relu tanh Adam,0.374433406,0.293722639,0.321736613,0.745655588,0.699734299,0.573169675,0.297615627,0.403862484,0.35491058,0.916678221
Gaussian:7 Gaussian:7 9 7 1 tanh tanh RMSProp,0.374334109,0.05366815,0.320829636,0.18069211,0.559857967,0.152031179,0.468957152,0.094744902,0.8431785,0.998619127
Gaussian:7 Gaussian:7 3 7 1 relu softmax Adam,0.374250043,0.769906727,0.124517896,0.575967073,0.450600191,0.752544728,0.303734018,0.262155634,0.701914653,0.254674433
Gaussian:7 Gaussian:7 7 5 3 relu relu AdaGrad,0.373764511,0.560821708,0.05819101,0.450179383,0.593439263,0.114060701,0.989186477,0.391684747,0.41038173,0.900192726
Gaussian:7 9 3 1 relu sigmoid Adam,0.373271245,0.189556008,0.411831355,0.57790763,0.489533315,0.924523031,0.376208785,0.049096715,0.214036587,0.404028952
Gaussian:7 Gaussian:7 Gaussian:7 9 3 1 softmax softmax RMSProp,0.372822077,0.36230808,0.582141807,0.820851006,0.975269795,0.152141209,0.355756817,0.6492053,0.144953682,0.085297544
Gaussian:7 Gaussian:7 Gaussian:7 3 7 5 softmax relu RMSProp,0.372793073,0.851484492,0.14632825,0.464155368,0.684679433,0.730391181,0.153362223,0.707782028,0.202212961,0.082929797
Gaussian:7 3 9 3 sigmoid relu RMSProp,0.372138999,0.806186431,0.558193505,0.447683792,0.901687832,0.984174803,0.869999109,0.316845855,0.580496095,0.683427507
Gaussian:7 3 5 3 tanh sigmoid Adam,0.371982132,0.079409391,0.032691095,0.809694953,0.731585962,0.351960492,0.428736202,0.90656982,0.749748142,0.740599001
Gaussian:7 7 5 5 tanh relu Adam,0.371727125,0.054953286,0.674830074,0.821870887,0.005920823,0.482359598,0.630399474,0.394071133,0.339044971,0.659491979
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 softmax tanh AdaGrad,0.370717453,0.643746751,0.538946762,0.977173039,0.929870025,0.762949223,0.856836592,0.443685655,0.839080994,0.265087885
Gaussian:7 7 7 1 tanh sigmoid RMSProp,0.370703456,0.203860973,0.681262064,0.891715826,0.679144934,0.094603681,0.253571399,0.525006175,0.961186921,0.785623622
Gaussian:7 Gaussian:7 Gaussian:7 7 3 3 sigmoid softmax Adam,0.370289731,0.07777585,0.665562998,0.024411419,0.420044828,0.846234248,0.571687371,0.49600922,0.375194538,0.466083966
Gaussian:7 Gaussian:7 Gaussian:7 7 7 1 sigmoid sigmoid RMSProp,0.370268962,0.142225849,0.812445528,0.269740014,0.446212014,0.82351944,0.777419048,0.215592849,0.941857319,0.132604706
Gaussian:7 3 3 1 tanh sigmoid Adam,0.370201517,0.520176897,0.863291874,0.950220456,0.744210183,0.773730599,0.762846952,0.795332705,0.539793118,0.100976266
Gaussian:7 Gaussian:7 Gaussian:7 9 7 5 relu softmax RMSProp,0.369781402,0.294849427,0.868385867,0.568079751,0.039216441,0.205184183,0.899405761,0.597080907,0.989069136,0.720513719
Gaussian:7 Gaussian:7 7 3 5 tanh relu AdaGrad,0.369221889,0.331413151,0.889632547,0.788401596,0.59972681,0.600611961,0.425624468,0.134304572,0.795127129,0.988874083
Gaussian:7 Gaussian:7 5 5 5 sigmoid softmax RMSProp,0.369047729,0.045701677,0.215588269,0.293788283,0.584627609,0.114054457,0.355783224,0.124226522,0.868971697,0.936351994
Gaussian:7 5 3 1 softmax tanh Adam,0.368999417,0.829548716,0.872442771,0.116152237,0.577639629,0.465695851,0.509307819,0.073641648,0.342616711,0.659589528
Gaussian:7 5 9 5 softmax tanh Adam,0.368702058,0.604217045,0.306712689,0.5752095,0.503577104,0.63523661,0.88623485,0.289319164,0.504804828,0.557624686
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 tanh tanh Adam,0.368236277,0.86118003,0.112684122,0.821535905,0.4109164,0.339991812,0.492157077,0.547763937,0.978863892,0.089340579
Gaussian:7 Gaussian:7 9 7 3 softmax tanh AdaGrad,0.368232624,0.432623083,0.495256819,0.277074971,0.963552131,0.659200442,0.313814218,0.709302176,0.984463053,0.423261485
Gaussian:7 Gaussian:7 9 3 1 softmax tanh AdaGrad,0.367879075,0.889785146,0.446185144,0.11160192,0.049666862,0.94041474,0.6094457,0.703974355,0.463100771,0.476456913
Gaussian:7 5 7 5 softmax relu RMSProp,0.367695145,0.018748803,0.292910317,0.580047491,0.572480889,0.904530273,0.163629913,0.67126825,0.895396762,0.974446783
Gaussian:7 3 3 1 tanh relu Adam,0.367661303,0.116481786,0.883694235,0.959381102,0.205422421,0.826834743,0.57332302,0.826050507,0.641440773,0.999525374
Gaussian:7 Gaussian:7 Gaussian:7 9 3 1 tanh sigmoid AdaGrad,0.367659721,0.74399578,0.432099128,0.694904538,0.357248406,0.875327966,0.983508709,0.298903728,0.28291487,0.433255786
Gaussian:7 Gaussian:7 3 5 3 sigmoid sigmoid RMSProp,0.367638132,0.484877281,0.547113117,0.340385367,0.524983639,0.326580654,0.656942344,0.25830592,0.02076128,0.890410054
Gaussian:7 9 7 1 sigmoid softmax Adam,0.367637943,0.701067403,0.435202074,0.19830126,0.848842086,0.640738144,0.175161991,0.068164496,0.185358398,0.524397942
Gaussian:7 Gaussian:7 Gaussian:7 9 7 1 sigmoid relu RMSProp,0.367247156,0.680143465,0.316165221,0.289939248,0.863646902,0.235950571,0.776569305,0.809936823,0.07249656,0.427909006
Gaussian:7 Gaussian:7 9 7 1 softmax relu Adam,0.367230285,0.420097627,0.213021686,0.796879561,0.822502775,0.142824459,0.105786873,0.572819221,0.026650813,0.372061812
Gaussian:7 Gaussian:7 Gaussian:7 7 9 1 softmax softmax Adam,0.367186946,0.259521049,0.971534422,0.600995639,0.181507026,0.924947061,0.266668761,0.634549981,0.549411484,0.839180495
Gaussian:7 Gaussian:7 Gaussian:7 5 3 3 softmax softmax AdaGrad,0.367022579,0.688479951,0.833513326,0.76140672,0.224650864,0.891863351,0.267227667,0.674765878,0.817265989,0.084220472
Gaussian:7 7 9 1 relu tanh RMSProp,0.366793253,0.512193854,0.215652854,0.305020153,0.976966706,0.878270368,0.033884363,0.334231566,0.828245316,0.833720791
Gaussian:7 Gaussian:7 9 9 5 relu sigmoid RMSProp,0.366553957,0.241503819,0.346360946,0.816685856,0.433101981,0.907178755,0.018724165,0.300569324,0.65135241,0.201853756
Gaussian:7 3 5 1 tanh relu AdaGrad,0.366552942,0.527236603,0.15268104,0.125591668,0.798796856,0.278106121,0.076348179,0.555419783,0.736947521,0.184184853
Gaussian:7 Gaussian:7 5 9 1 tanh softmax AdaGrad,0.366397745,0.222776034,0.734811701,0.369172612,0.707631657,0.83133864,0.403496592,0.214604065,0.659128386,0.615888041
Gaussian:7 Gaussian:7 Gaussian:7 7 7 3 tanh relu Adam,0.366313315,0.257952501,0.114991742,0.708395103,0.207895087,0.373853057,0.023897248,0.921686258,0.111338487,0.583931296
Gaussian:7 Gaussian:7 9 7 3 softmax sigmoid Adam,0.366125221,0.247098066,0.634610911,0.518765839,0.095004266,0.893768144,0.96861295,0.413205807,0.647512164,0.061964893
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 softmax relu RMSProp,0.365941901,0.807194203,0.370562441,0.215730006,0.519105556,0.311060347,0.661077323,0.091207895,0.843171566,0.029901941
Gaussian:7 Gaussian:7 Gaussian:7 7 3 1 tanh softmax Adam,0.365931898,0.485687291,0.828295555,0.390513087,0.440207701,0.229259281,0.70418356,0.496245926,0.565383402,0.644941645
Gaussian:7 Gaussian:7 3 3 1 sigmoid relu RMSProp,0.365627141,0.502568711,0.31432358,0.293946606,0.507917927,0.626499728,0.593443924,0.688233785,0.466691757,0.780863114
Gaussian:7 9 9 5 softmax sigmoid Adam,0.365578863,0.86957865,0.325552601,0.933085229,0.134494658,0.595764187,0.170579101,0.752372693,0.334782487,0.244222139
Gaussian:7 Gaussian:7 Gaussian:7 5 3 1 softmax softmax AdaGrad,0.365315404,0.340598515,0.827135923,0.512289942,0.457715159,0.317893601,0.23218463,0.652563013,0.555709975,0.030852697
Gaussian:7 7 3 3 relu sigmoid AdaGrad,0.365289694,0.030573246,0.384994211,0.810247662,0.200940349,0.239593923,0.089279198,0.762368413,0.097506281,0.476476588
Gaussian:7 3 7 1 softmax softmax AdaGrad,0.365146521,0.219704073,0.78118614,0.551503967,0.545616215,0.827202893,0.121601027,0.036495887,0.786764269,0.447199877
Gaussian:7 Gaussian:7 Gaussian:7 7 5 1 softmax sigmoid RMSProp,0.365002873,0.817421581,0.110974477,0.265756551,0.932277131,0.395608569,0.081770115,0.322996175,0.065249273,0.606594445
Gaussian:7 Gaussian:7 9 3 3 relu relu AdaGrad,0.364753316,0.748632465,0.862546151,0.962849618,0.499466974,0.519672664,0.587779095,0.277421745,0.987081284,0.30877941
Gaussian:7 Gaussian:7 Gaussian:7 9 5 5 softmax softmax AdaGrad,0.364680508,0.171403577,0.374823768,0.51304429,0.424295744,0.776149929,0.872324223,0.430075571,0.145143738,0.849509061
Gaussian:7 9 7 5 sigmoid tanh Adam,0.364371587,0.379372814,0.453381139,0.315910813,0.462715435,0.307139186,0.384633197,0.642144442,0.642488669,0.583139258
Gaussian:7 7 3 1 tanh sigmoid AdaGrad,0.364081537,0.966735761,0.974077148,0.220787653,0.409923873,0.071049138,0.03327459,0.854011732,0.278804845,0.861498755
Gaussian:7 Gaussian:7 Gaussian:7 5 7 3 relu relu AdaGrad,0.36399631,0.772837364,0.32399812,0.948934961,0.251568812,0.763252898,0.089944926,0.281498152,0.395977274,0.918963679
Gaussian:7 5 9 3 softmax relu RMSProp,0.363803687,0.490463231,0.318185094,0.63648584,0.164988558,0.466462957,0.171877402,0.177806976,0.531077644,0.029868779
Gaussian:7 Gaussian:7 9 9 3 softmax tanh RMSProp,0.363661211,0.909110763,0.933897085,0.993888124,0.81097685,0.203049381,0.327281821,0.276974124,0.578751717,0.605777168
Gaussian:7 9 3 5 sigmoid softmax Adam,0.363639779,0.740491605,0.037391874,0.051638543,0.252435615,0.120235053,0.867215174,0.679839749,0.235516345,0.990651414
Gaussian:7 Gaussian:7 9 3 5 tanh relu Adam,0.362901426,0.709657575,0.41674617,0.31133916,0.154038489,0.951022513,0.440294426,0.481761828,0.418848948,0.297243031
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 sigmoid sigmoid AdaGrad,0.362808595,0.327699923,0.110651427,0.344952741,0.292569835,0.118997168,0.719482436,0.713763112,0.069828943,0.001569491
Gaussian:7 3 9 1 tanh softmax RMSProp,0.362562106,0.012298982,0.515622093,0.165499439,0.614648472,0.59301612,0.900274574,0.505987166,0.519249778,0.234755732
Gaussian:7 Gaussian:7 Gaussian:7 5 3 5 relu tanh RMSProp,0.362466878,0.073479421,0.738226,0.143939367,0.032837653,0.933264307,0.874623324,0.680797203,0.834219771,0.768618669
Gaussian:7 Gaussian:7 Gaussian:7 3 5 1 softmax softmax AdaGrad,0.362371199,0.837040647,0.408484959,0.261707145,0.400847017,0.816835314,0.25439435,0.561654398,0.416744849,0.586136958
Gaussian:7 Gaussian:7 9 7 1 relu tanh RMSProp,0.362304087,0.315611246,0.482157652,0.259277697,0.533798041,0.545726761,0.979615301,0.85979566,0.859407597,0.308119622
Gaussian:7 7 5 3 relu tanh AdaGrad,0.362166165,0.069012705,0.146645797,0.328576229,0.374863561,0.720108008,0.223742698,0.549035181,0.003947086,0.606561516
Gaussian:7 Gaussian:7 5 9 1 sigmoid softmax AdaGrad,0.362114388,0.773927084,0.624996681,0.245960299,0.576100577,0.326795589,0.22976733,0.450299793,0.746266602,0.204609538
Gaussian:7 Gaussian:7 Gaussian:7 5 7 5 softmax tanh Adam,0.361909032,0.367037304,0.015574075,0.064644014,0.753109817,0.200689709,0.642828143,0.750982963,0.812425114,0.941693732
Gaussian:7 Gaussian:7 Gaussian:7 9 9 5 sigmoid tanh RMSProp,0.36175052,0.72100515,0.379620799,0.170413407,0.504502394,0.529603173,0.348407859,0.615841296,0.686982429,0.654088347
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 tanh softmax Adam,0.361623028,0.903582004,0.121193382,0.071754164,0.799085689,0.980278292,0.070217194,0.496031106,0.813712154,0.565936318
Gaussian:7 Gaussian:7 Gaussian:7 9 9 1 relu softmax Adam,0.361604371,0.759519491,0.402520496,0.145511246,0.85371223,0.7127673,0.480246763,0.913732846,0.096653239,0.456422603
Gaussian:7 Gaussian:7 5 7 3 sigmoid relu Adam,0.361493169,0.787857,0.0994417,0.402160166,0.292910698,0.623226606,0.553429046,0.099183247,0.070567941,0.328408433
Gaussian:7 5 3 5 softmax tanh Adam,0.361049257,0.309838188,0.132726404,0.507405066,0.278855155,0.31019215,0.239332402,0.937663637,0.08293148,0.209565501
Gaussian:7 Gaussian:7 7 7 1 sigmoid softmax AdaGrad,0.360852134,0.352600316,0.255130221,0.555417161,0.704202038,0.430464806,0.288185297,0.963186346,0.648845907,0.094034968
Gaussian:7 9 7 3 relu tanh Adam,0.360446475,0.036121836,0.993106209,0.802075395,0.987167177,0.518011446,0.660148943,0.382055032,0.769460061,0.837499234
Gaussian:7 9 5 5 tanh softmax AdaGrad,0.360309953,0.176865228,0.179822337,0.458849495,0.366035322,0.136100215,0.402749254,0.614759418,0.348702674,0.814560665
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 tanh softmax AdaGrad,0.360070303,0.635933136,0.373489811,0.927699196,0.868737982,0.335495796,0.89791085,0.869834694,0.064465601,0.846185929
