CONS_NO,DATA_DATE,KWH
146,2016/3/4,2.58
146,2016/3/5,2.89
146,2016/3/6,2.42
146,2016/3/7,2.29
146,2016/3/8,2.28
146,2016/3/9,2.16
146,2016/3/10,2.27
146,2016/3/11,2.49
146,2016/3/12,3.54
146,2016/3/13,2.03
146,2016/3/14,2.65
146,2016/3/15,3.14
146,2016/3/16,2.37
146,2016/3/17,3.34
146,2016/3/18,2.8
146,2016/3/19,2.18
146,2016/3/20,2.19
146,2016/3/21,2.79
146,2016/3/22,2.34
146,2016/3/23,3.04
146,2016/3/24,3.57
146,2016/3/25,2.38
146,2016/3/26,1.5
146,2016/3/27,1.5
146,2016/3/28,2.6
146,2016/3/29,4.29
146,2016/3/30,2.54
146,2016/3/31,3.32
146,2016/4/1,3.02
146,2016/4/2,2.6
146,2016/4/3,3.21
146,2016/4/4,2.73
146,2016/4/5,2.85
146,2016/4/6,2.51
146,2016/4/7,2.58
146,2016/4/8,2.15
146,2016/4/9,2.92
146,2016/4/10,1.68
146,2016/4/11,3.71
146,2016/4/12,2.8
146,2016/4/13,3.62
146,2016/4/14,3.05
146,2016/4/15,2.78
146,2016/4/16,2
146,2016/4/17,1.66
146,2016/4/18,3.23
146,2016/4/19,2.77
146,2016/4/20,2.47
146,2016/4/21,2.27
146,2016/4/22,2.14
146,2016/4/23,2.12
146,2016/4/24,2.07
146,2016/4/25,1.96
146,2016/4/26,2.16
146,2016/4/27,2.69
146,2016/4/28,2.9
146,2016/4/29,2
146,2016/4/30,1.8
146,2016/5/1,1.78
146,2016/5/2,2.02
146,2016/5/3,2.27
146,2016/5/4,3.03
146,2016/5/5,2.96
146,2016/5/6,2.3
146,2016/5/7,1.94
146,2016/5/8,1.7
146,2016/5/9,2.03
146,2016/5/10,1.97
146,2016/5/11,2.49
146,2016/5/12,2.07
146,2016/5/13,1.21
146,2016/5/14,1.3
146,2016/5/15,1.44
146,2016/5/16,1.86
146,2016/5/17,1.6
146,2016/5/18,1.49
146,2016/5/19,2.29
146,2016/5/20,1.89
146,2016/5/21,1.12
146,2016/5/22,1.34
146,2016/5/23,1.48
146,2016/5/24,NA
146,2016/5/27,NA
146,2016/6/3,NA
146,2016/6/6,2.61
146,2016/6/7,2.51
146,2016/6/8,2.43
146,2016/6/9,1.64
146,2016/6/10,0
146,2016/6/11,0.55
146,2016/6/12,2.83
146,2016/6/13,2.64
146,2016/6/14,2.55
146,2016/6/15,2.51
146,2016/6/16,2.78
146,2016/6/17,2.53
146,2016/6/18,2.34
146,2016/6/19,2.43
146,2016/6/20,2.73
146,2016/6/21,2.77
146,2016/6/22,2.73
146,2016/6/23,2.69
146,2016/6/24,2.87
146,2016/6/25,2.5
146,2016/6/26,2.88
146,2016/6/27,2.72
146,2016/6/28,2.89
146,2016/6/29,2.66
146,2016/6/30,0
146,2016/7/1,0
146,2016/7/2,2.75
146,2016/7/3,2.51
146,2016/7/4,2.82
146,2016/7/5,2.83
146,2016/7/6,2.46
146,2016/7/7,2.71
146,2016/7/8,2.53
146,2016/7/9,2.32
146,2016/7/10,2.63
146,2016/7/11,2.45
146,2016/7/12,2.56
146,2016/7/13,2.94
146,2016/7/14,2.74
146,2016/7/15,2.35
146,2016/7/16,2.32
146,2016/7/17,2.36
146,2016/7/18,2.61
146,2016/7/19,2.65
146,2016/7/20,2.55
146,2016/7/21,3.24
146,2016/7/22,2.53
146,2016/7/23,2.31
146,2016/7/24,2.55
146,2016/7/25,3.36
146,2016/7/26,3.14
146,2016/7/27,2.85
146,2016/7/28,2.85
146,2016/7/29,2.78
146,2016/7/30,2.35
146,2016/7/31,2.43
146,2016/8/1,2.81
146,2016/8/2,2.63
146,2016/8/3,2.93
146,2016/8/4,3.12
146,2016/8/5,2.44
146,2016/8/6,2.18
146,2016/8/7,2.21
146,2016/8/8,2.33
146,2016/8/9,1.9
146,2016/8/10,2.03
146,2016/8/11,2.14
146,2016/8/12,2.02
146,2016/8/13,3.86
146,2016/8/14,3.6
146,2016/8/15,2.42
146,2016/8/16,2.42
146,2016/8/17,2.41
146,2016/8/18,2.25
146,2016/8/19,2.82
146,2016/8/20,2.16
146,2016/8/21,1.76
146,2016/8/22,1.98
146,2016/8/23,2.53
146,2016/8/24,2.21
146,2016/8/25,2.18
146,2016/8/26,1.9
146,2016/8/27,1.85
146,2016/8/28,1.93
146,2016/8/29,1.68
146,2016/8/30,1.97
146,2016/8/31,1.97
146,2016/9/2,2.13
146,2016/9/3,2.48
146,2016/9/4,2.48
146,2016/9/5,2.51
146,2016/9/6,2.56
146,2016/9/7,3.07
146,2016/9/8,2.51
146,2016/9/9,2.63
146,2016/9/10,2.49
146,2016/9/11,3.65
146,2016/9/12,2.68
146,2016/9/13,2.74
146,2016/9/14,2.6
146,2016/9/15,2.37
146,2016/9/16,2.39
146,2016/9/17,2.43
146,2016/9/18,2.73
146,2016/9/19,2.27
146,2016/9/20,1.52
146,2016/9/21,1.94
146,2016/9/22,1.74
146,2016/9/23,1.71
146,2016/9/24,1.92
146,2016/9/25,2.21
146,2016/9/26,1.8
146,2016/9/27,1.8
146,2016/9/28,1.65
146,2016/9/29,2.38
146,2016/9/30,1.95
146,2016/10/1,1.56
146,2016/10/2,2.44
146,2016/10/3,2.34
146,2016/10/4,2.67
146,2016/10/5,2.11
146,2016/10/6,2.3
146,2016/10/7,1.96
146,2016/10/8,1.84
146,2016/10/9,1.55
146,2016/10/10,1.74
146,2016/10/11,1.65
146,2016/10/12,1.85
146,2016/10/13,1.79
146,2016/10/14,1.57
146,2016/10/15,1.49
146,2016/10/16,1.85
146,2016/10/17,1.72
146,2016/10/18,1.9
146,2016/10/19,1.79
146,2016/10/20,1.67
146,2016/10/21,1.62
146,2016/10/22,1.49
146,2016/10/23,3.16
146,2016/10/24,1.93
146,2016/10/25,1.75
146,2016/10/26,1.61
146,2016/10/27,1.51
146,2016/10/28,1.7
146,2016/10/29,NA
146,2016/11/4,2.48
146,2016/11/5,1.6
146,2016/11/6,1.71
146,2016/11/7,1.48
146,2016/11/8,1.88
146,2016/11/9,2.06
146,2016/11/10,1.79
146,2016/11/11,1.87
146,2016/11/12,1.49
146,2016/11/13,1.55
146,2016/11/14,1.75
146,2016/11/15,1.68
146,2016/11/16,1.75
146,2016/11/17,1.77
146,2016/11/18,4.56
146,2016/11/19,1.45
146,2016/11/20,1.59
146,2016/11/21,1.83
146,2016/11/22,1.9
146,2016/11/23,1.84
146,2016/11/24,1.75
146,2016/11/25,1.77
146,2016/11/26,1.51
146,2016/11/27,1.82
146,2016/11/28,1.82
146,2016/11/29,2.02
146,2016/11/30,1.84
146,2016/12/1,1.84
146,2016/12/2,1.84
146,2016/12/3,1.56
146,2016/12/4,1.83
146,2016/12/5,1.95
146,2016/12/6,1.66
146,2016/12/7,1.61
146,2016/12/8,1.64
146,2016/12/9,1.41
146,2016/12/10,0.96
146,2016/12/11,1.2
146,2016/12/12,1.27
146,2016/12/13,1.19
146,2016/12/14,1.33
146,2016/12/15,1.18
146,2016/12/16,1.31
146,2016/12/17,0.94
146,2016/12/18,1.4
146,2016/12/19,1.89
146,2016/12/20,1.38
146,2016/12/21,1.4
146,2016/12/22,1.73
146,2016/12/23,1.8
146,2016/12/24,1.46
146,2016/12/25,1.9
146,2016/12/26,1.89
146,2016/12/27,1.79
146,2016/12/28,1.79
146,2016/12/30,1.96
146,2016/12/31,2.37
146,2017/1/1,2.92
146,2017/1/2,2.25
146,2017/1/3,1.88
146,2017/1/4,1.94
146,2017/1/5,1.83
146,2017/1/6,2.04
146,2017/1/7,1.57
146,2017/1/8,1.61
146,2017/1/9,1.97
146,2017/1/10,2.15
146,2017/1/11,1.7
146,2017/1/12,1.71
146,2017/1/13,1.67
146,2017/1/14,1.66
146,2017/1/15,1.46
146,2017/1/16,1.88
146,2017/1/17,1.83
146,2017/1/18,2.02
146,2017/1/19,2.1
146,2017/1/20,5.8
146,2017/1/21,3.28
146,2017/1/22,2.94
146,2017/1/23,2.69
146,2017/1/24,3.66
146,2017/1/25,4.09
146,2017/1/26,1.88
146,2017/1/27,1.42
146,2017/1/28,1.44
146,2017/1/29,1.43
146,2017/1/30,1.32
146,2017/1/31,1.34
146,2017/2/1,1.36
146,2017/2/2,2.3
146,2017/2/3,2.04
146,2017/2/4,2.27
146,2017/2/5,2.5
146,2017/2/6,1.93
146,2017/2/7,1.97
147,2015/1/1,1.18
147,2015/1/2,1.12
147,2015/1/3,0.74
147,2015/1/4,0.95
147,2015/1/5,1.09
147,2015/1/6,0.89
147,2015/1/7,0.74
147,2015/1/8,0.99
147,2015/1/9,0.46
147,2015/1/10,0.67
147,2015/1/11,0.48
147,2015/1/12,0.95
147,2015/1/13,0.85
147,2015/1/14,1.02
147,2015/1/15,0.97
147,2015/1/16,0.93
147,2015/1/17,1.35
147,2015/1/18,0.94
147,2015/1/19,0.89
147,2015/1/20,0.99
147,2015/1/21,0.72
147,2015/1/22,0.82
147,2015/1/23,0.94
147,2015/1/24,0.78
147,2015/1/25,1.25
147,2015/1/26,1.02
147,2015/1/27,0.78
147,2015/1/28,0.56
147,2015/1/29,0.89
147,2015/1/30,0.92
147,2015/1/31,0.94
147,2015/2/1,0.85
147,2015/2/2,1.17
147,2015/2/3,0.8
147,2015/2/4,0.85
147,2015/2/5,0.84
147,2015/2/6,0.9
147,2015/2/7,1.01
147,2015/2/8,0.18
147,2015/2/9,0
147,2015/2/10,0
147,2015/2/11,0
147,2015/2/12,0
147,2015/2/13,0
147,2015/2/14,0
147,2015/2/15,0
147,2015/2/16,0
147,2015/2/17,0
147,2015/2/18,0
147,2015/2/19,0
147,2015/2/20,0
147,2015/2/21,0
147,2015/2/22,0
147,2015/2/23,0
147,2015/2/24,0
147,2015/2/25,0
147,2015/2/26,0
147,2015/2/27,0
147,2015/2/28,0.07
147,2015/3/1,0.81
147,2015/3/2,0.76
147,2015/3/3,0.85
147,2015/3/4,0.69
147,2015/3/5,1.46
147,2015/3/6,0.76
147,2015/3/7,1.13
147,2015/3/8,0.41
147,2015/3/9,0.88
147,2015/3/10,0.97
147,2015/3/11,0.85
147,2015/3/12,0.87
147,2015/3/13,0.04
147,2015/3/14,1.02
147,2015/3/15,0.92
147,2015/3/16,0.88
147,2015/3/17,0.69
147,2015/3/18,0.61
147,2015/3/19,0.85
147,2015/3/20,0.72
147,2015/3/21,0.33
147,2015/3/22,0.37
147,2015/3/23,0.68
147,2015/3/24,1.04
147,2015/3/25,0.82
147,2015/3/26,0.79
147,2015/3/27,0.74
147,2015/3/28,0.62
147,2015/3/29,0.9
147,2015/3/30,1.05
147,2015/3/31,0.97
147,2015/4/1,0.96
147,2015/4/2,0.77
147,2015/4/3,0.99
147,2015/4/4,0.46
147,2015/4/5,0.84
147,2015/4/6,0.57
147,2015/4/7,0.94
147,2015/4/8,0.75
147,2015/4/9,0.85
147,2015/4/10,0.7
147,2015/4/11,0.67
147,2015/4/12,0.58
147,2015/4/13,0.87
147,2015/4/14,0.79
147,2015/4/15,0.77
147,2015/4/16,0.76
147,2015/4/17,0.87
147,2015/4/18,0.55
147,2015/4/19,0.72
147,2015/4/20,0.78
147,2015/4/21,1.01
147,2015/4/22,0.92
147,2015/4/23,0.77
147,2015/4/24,0.57
147,2015/4/25,0.58
147,2015/4/26,0.58
147,2015/4/27,0.85
147,2015/4/28,0.91
147,2015/4/29,1.09
147,2015/4/30,0.91
147,2015/5/1,1.18
147,2015/5/2,1.23
147,2015/5/3,1.46
147,2015/5/4,0.66
147,2015/5/5,0.8
147,2015/5/6,0.7
147,2015/5/7,1.21
147,2015/5/8,0.99
147,2015/5/9,0.96
147,2015/5/10,1.15
147,2015/5/11,0.61
147,2015/5/12,0.97
147,2015/5/13,0.8
147,2015/5/14,0.88
147,2015/5/15,0.81
147,2015/5/21,0.72
147,2015/5/22,0.96
147,2015/5/23,0.65
147,2015/5/24,0.69
147,2015/5/25,0.31
147,2015/5/26,0.79
147,2015/5/27,0.65
147,2015/5/28,0.72
147,2015/5/29,0.97
147,2015/5/30,0.96
147,2015/5/31,0.55
147,2015/6/1,0.75
147,2015/6/2,0.77
147,2015/6/3,0.81
147,2015/6/4,0.95
147,2015/6/5,0.81
147,2015/6/6,0.75
147,2015/6/7,0.89
147,2015/6/8,0.56
147,2015/6/9,0.68
147,2015/6/11,0.86
147,2015/6/12,0.79
147,2015/6/13,0.69
147,2015/6/14,0.65
147,2015/6/15,0.8
147,2015/6/16,1.41
147,2015/6/17,0.71
147,2015/6/18,0.35
147,2015/6/19,0.85
147,2015/6/20,0.92
147,2015/6/21,0.66
147,2015/6/22,0.74
147,2015/6/23,0.67
147,2015/6/24,0.91
147,2015/6/25,1.01
147,2015/6/26,0.36
147,2015/6/27,0.65
147,2015/6/28,0.69
147,2015/6/29,0.65
147,2015/6/30,1.16
147,2015/7/1,0.58
147,2015/7/2,0.8
147,2015/7/3,0.7
147,2015/7/4,0.42
147,2015/7/5,0.79
147,2015/7/6,0.27
147,2015/7/7,0.87
147,2015/7/8,0.54
147,2015/7/9,0.4
147,2015/7/10,0.4
147,2015/7/11,0.38
147,2015/7/12,0.22
147,2015/7/13,0.69
147,2015/7/14,1.01
147,2015/7/15,0.69
147,2015/7/16,0.35
147,2015/7/17,0.3
147,2015/7/18,0.47
147,2015/7/19,0.82
147,2015/7/20,0.93
147,2015/7/21,1.71
147,2015/7/22,1.4
147,2015/7/23,1.79
147,2015/7/24,1.64
147,2015/7/25,1.55
147,2015/7/26,1.63
147,2015/7/27,0.34
147,2015/7/28,0.77
147,2015/7/29,1.63
147,2015/7/30,1.62
147,2015/7/31,1.4
147,2015/8/1,1.51
147,2015/8/2,1.7
147,2015/8/3,1.78
147,2015/8/4,1.93
147,2015/8/5,1.73
147,2015/8/6,2.1
147,2015/8/7,1.78
147,2015/8/8,1.74
147,2015/8/9,1.67
147,2015/8/10,1.48
147,2015/8/11,1.67
147,2015/8/12,1.81
147,2015/8/13,1.33
147,2015/8/14,1.47
147,2015/8/15,0.39
147,2015/8/16,0.42
147,2015/8/17,0.69
147,2015/8/18,0.34
147,2015/8/19,0.55
147,2015/8/20,0.24
147,2015/8/21,0.26
147,2015/8/22,1.06
147,2015/8/23,0.63
147,2015/8/24,0.55
147,2015/8/25,0.46
147,2015/8/26,0.48
147,2015/8/27,0.47
147,2015/8/28,0.57
147,2015/8/29,0.59
147,2015/8/30,0.5
147,2015/8/31,0.98
147,2015/9/1,1.11
147,2015/9/2,1.12
147,2015/9/3,1.12
147,2015/9/4,0.87
147,2015/9/5,0.95
147,2015/9/6,1.12
147,2015/9/7,0.73
147,2015/9/8,0.61
147,2015/9/9,0.64
147,2015/9/10,1.44
147,2015/9/11,0.76
147,2015/9/12,0.67
147,2015/9/13,0.75
147,2015/9/14,0.59
147,2015/9/15,0.67
147,2015/9/16,0.76
147,2015/9/17,0.78
147,2015/9/18,0.78
147,2015/9/19,0.66
147,2015/9/20,0.3
147,2015/9/21,0.25
147,2015/9/22,0.78
147,2015/9/23,0.89
147,2015/9/24,0.88
147,2015/9/25,0.82
147,2015/9/26,0.81
147,2015/9/27,0.86
147,2015/9/28,1.1
147,2015/9/29,0.94
147,2015/9/30,0.77
147,2015/10/1,0.85
147,2015/10/2,0.95
147,2015/10/3,1.19
147,2015/10/4,0.74
147,2015/10/5,1.15
147,2015/10/6,1.1
147,2015/10/7,0.84
147,2015/10/8,0.69
147,2015/10/9,0.93
147,2015/10/10,0.74
147,2015/10/11,0.86
147,2015/10/12,0.8
147,2015/10/13,0.77
147,2015/10/14,0.73
147,2015/10/15,0.93
147,2015/10/16,0.62
147,2015/10/17,0.81
147,2015/10/18,0.88
147,2015/10/19,0.75
147,2015/10/20,0.86
147,2015/10/21,0.85
147,2015/10/22,0.98
147,2015/10/23,0.77
147,2015/10/24,0.87
147,2015/10/25,1.34
147,2015/10/26,1.05
147,2015/10/27,1.24
147,2015/10/28,0.84
147,2015/10/29,1.05
147,2015/10/30,0.82
147,2015/10/31,0.81
147,2015/11/1,0.81
147,2015/11/2,0.86
147,2015/11/3,1.08
147,2015/11/4,0.56
147,2015/11/5,0.77
147,2015/11/6,1.02
147,2015/11/7,1.03
147,2015/11/8,2.52
147,2015/11/9,0.89
147,2015/11/10,0.99
147,2015/11/11,1
147,2015/11/12,0.93
147,2015/11/13,0.78
147,2015/11/14,1.19
147,2015/11/15,1.01
147,2015/11/16,0.6
147,2015/11/17,0.86
147,2015/11/18,0.79
147,2015/11/19,0.81
147,2015/11/20,0.89
147,2015/11/21,1.03
147,2015/11/22,0.67
147,2015/11/23,1.09
147,2015/11/24,0.8
147,2015/11/25,1.36
147,2015/11/26,1.33
147,2015/11/27,1.06
147,2015/11/28,1.32
147,2015/11/29,1.31
147,2015/11/30,1.3
147,2015/12/1,1.22
147,2015/12/2,0.97
147,2015/12/3,1.2
147,2015/12/4,1.13
147,2015/12/5,1.12
147,2015/12/6,2.08
147,2015/12/7,0.81
147,2015/12/8,0.89
147,2015/12/9,1.11
147,2015/12/10,1.39
147,2015/12/11,1.18
147,2015/12/12,0.94
147,2015/12/13,1.06
147,2015/12/14,1.1
147,2015/12/15,1.05
147,2015/12/16,1.4
147,2015/12/17,1.28
147,2015/12/18,1.3
147,2015/12/19,1.43
147,2015/12/20,1.81
147,2015/12/21,2.27
147,2015/12/22,1.35
147,2015/12/23,1.29
147,2015/12/24,1.39
147,2015/12/25,1.51
147,2015/12/26,1.34
147,2015/12/27,1.52
147,2015/12/28,1.41
147,2015/12/29,1.36
147,2015/12/30,1.34
147,2015/12/31,1.18
147,2016/1/1,1.2
147,2016/1/2,1.11
147,2016/1/3,1.52
147,2016/1/4,1.44
147,2016/1/5,1.32
147,2016/1/6,1.34
147,2016/1/7,1.54
147,2016/1/8,1.22
147,2016/1/9,1.24
147,2016/1/10,1.43
147,2016/1/11,1.11
147,2016/1/12,1.37
147,2016/1/13,1.38
147,2016/1/14,1.21
147,2016/1/15,1.22
147,2016/1/16,1.2
147,2016/1/17,2.47
147,2016/1/18,1.39
147,2016/1/19,1.49
147,2016/1/20,1.67
147,2016/1/21,1.22
147,2016/1/22,1.14
147,2016/1/23,1.5
147,2016/1/24,1.2
147,2016/1/25,1.23
147,2016/1/26,1.28
147,2016/1/27,1.4
147,2016/1/28,1.5
147,2016/1/29,0.8
147,2016/1/30,1.15
147,2016/1/31,1.43
147,2016/2/1,0
147,2016/2/2,0
147,2016/2/3,0
147,2016/2/4,0
147,2016/2/5,0
147,2016/2/6,0
147,2016/2/7,0
147,2016/2/8,0
147,2016/2/9,0
147,2016/2/10,0
147,2016/2/11,0
147,2016/2/12,0
147,2016/2/13,0
147,2016/2/14,0
147,2016/2/15,0
147,2016/2/16,0
147,2016/2/17,0
147,2016/2/18,0.45
147,2016/2/19,1.75
147,2016/2/20,1.34
147,2016/2/21,1.12
147,2016/2/22,1
147,2016/2/23,1.11
147,2016/2/24,1.04
147,2016/2/25,1.18
147,2016/2/26,1.01
147,2016/2/27,1.1
147,2016/2/28,1.14
147,2016/2/29,0.78
147,2016/3/1,1.08
147,2016/3/2,1.03
147,2016/3/3,1.12
147,2016/3/4,1.32
147,2016/3/5,1.01
147,2016/3/6,0.73
147,2016/3/7,1.01
147,2016/3/8,1.35
147,2016/3/9,1.13
147,2016/3/10,1.27
147,2016/3/11,1.07
147,2016/3/12,1.19
147,2016/3/13,1.05
147,2016/3/14,0.98
147,2016/3/15,0.97
147,2016/3/16,1.04
147,2016/3/17,1.07
147,2016/3/18,1.15
147,2016/3/19,1.2
147,2016/3/20,1.19
147,2016/3/21,1.14
147,2016/3/22,1.03
147,2016/3/23,0.98
147,2016/3/24,0.92
147,2016/3/25,1.16
147,2016/3/26,0.9
147,2016/3/27,0.9
147,2016/3/28,0.74
147,2016/3/29,0.99
147,2016/3/30,0.98
147,2016/3/31,0.97
147,2016/4/1,0.95
147,2016/4/2,1.04
147,2016/4/3,1.21
147,2016/4/4,1.27
147,2016/4/5,1.23
147,2016/4/6,1.09
147,2016/4/7,1.14
147,2016/4/8,0.88
147,2016/4/9,1.19
147,2016/4/10,1.21
147,2016/4/11,1.09
147,2016/4/12,0.96
147,2016/4/13,1.08
147,2016/4/14,1.05
147,2016/4/15,1.02
147,2016/4/16,1.33
147,2016/4/17,1.18
147,2016/4/18,1.12
147,2016/4/19,1.09
147,2016/4/20,0.96
147,2016/4/21,0.93
147,2016/4/22,1.19
147,2016/4/23,1.08
147,2016/4/24,1.58
147,2016/4/25,1.45
147,2016/4/26,1.22
147,2016/4/27,1.11
147,2016/4/28,1.44
147,2016/4/29,1.1
147,2016/4/30,1.09
147,2016/5/1,1.63
147,2016/5/2,1.39
147,2016/5/3,1.25
147,2016/5/4,0.99
147,2016/5/5,1.21
147,2016/5/6,0.93
147,2016/5/7,1.37
147,2016/5/8,1.65
147,2016/5/9,0.9
147,2016/5/10,1.16
147,2016/5/11,1.02
147,2016/5/12,1.13
147,2016/5/13,1.49
147,2016/5/14,1.69
147,2016/5/15,1.17
147,2016/5/16,0.85
147,2016/5/17,0.96
147,2016/5/18,1.01
147,2016/5/19,1.04
147,2016/5/20,0.92
147,2016/5/21,1.21
147,2016/5/22,1.14
147,2016/5/23,0.94
147,2016/5/24,NA
147,2016/5/27,NA
147,2016/6/3,NA
147,2016/6/6,1.28
147,2016/6/7,1.5
147,2016/6/8,1.34
147,2016/6/9,1.31
147,2016/6/10,1.18
147,2016/6/11,1.44
147,2016/6/12,1.68
147,2016/6/13,1.3
147,2016/6/14,1.35
147,2016/6/15,1.6
147,2016/6/16,1.28
147,2016/6/17,1.89
147,2016/6/18,2
147,2016/6/19,2.51
147,2016/6/20,1.69
147,2016/6/21,2.18
147,2016/6/22,2.58
147,2016/6/23,2.45
147,2016/6/24,2.49
147,2016/6/25,2.32
147,2016/6/26,1.69
147,2016/6/27,2.01
147,2016/6/28,1.96
147,2016/6/29,1.94
147,2016/6/30,2.49
147,2016/7/1,2.78
147,2016/7/2,2.94
147,2016/7/3,2.56
147,2016/7/4,2.42
147,2016/7/5,2.24
147,2016/7/6,1.53
147,2016/7/7,1.85
147,2016/7/8,1.67
147,2016/7/9,2.45
147,2016/7/10,2.38
147,2016/7/11,2.25
147,2016/7/12,2.1
147,2016/7/13,2.61
147,2016/7/14,2.06
147,2016/7/15,1.18
147,2016/7/16,1.91
147,2016/7/17,2.78
147,2016/7/18,2.47
147,2016/7/19,1.9
147,2016/7/20,1.97
147,2016/7/21,2.32
147,2016/7/22,2.96
147,2016/7/23,3.15
147,2016/7/24,2.88
147,2016/7/25,2.67
147,2016/7/26,2.53
147,2016/7/27,2.45
147,2016/7/28,2.7
147,2016/7/29,2.7
147,2016/7/30,3.16
147,2016/7/31,2.64
147,2016/8/1,2.67
147,2016/8/2,2.12
147,2016/8/3,1.3
147,2016/8/4,2.16
147,2016/8/5,2.28
147,2016/8/6,2.25
147,2016/8/7,2.59
147,2016/8/8,2.23
147,2016/8/9,1.32
147,2016/8/10,2.17
147,2016/8/11,1.85
147,2016/8/12,2.2
147,2016/8/13,3.01
147,2016/8/14,1.26
147,2016/8/15,1.93
147,2016/8/16,0.88
147,2016/8/17,0.83
147,2016/8/18,0.9
147,2016/8/19,1.32
147,2016/8/20,0.95
147,2016/8/21,0.81
147,2016/8/22,0.85
147,2016/8/23,0.92
147,2016/8/24,1.91
147,2016/8/25,1.11
147,2016/8/26,0.87
147,2016/8/27,0.45
147,2016/8/28,1.74
147,2016/8/29,0.81
147,2016/8/30,1.13
147,2016/8/31,0.93
147,2016/9/2,1.73
147,2016/9/3,1.2
147,2016/9/4,1.46
147,2016/9/5,1.16
147,2016/9/6,1.44
147,2016/9/7,1.03
147,2016/9/8,1.12
147,2016/9/9,1.03
147,2016/9/10,1.37
147,2016/9/11,1.64
147,2016/9/12,1.14
147,2016/9/13,1.17
147,2016/9/14,0.99
147,2016/9/15,1.36
147,2016/9/16,0.75
147,2016/9/17,1
147,2016/9/18,0.72
147,2016/9/19,1.12
147,2016/9/20,1.07
147,2016/9/21,0.96
147,2016/9/22,1.2
147,2016/9/23,1.08
147,2016/9/24,1.17
147,2016/9/25,1.05
147,2016/9/26,0.7
147,2016/9/27,1.04
147,2016/9/28,1.11
147,2016/9/29,1.03
147,2016/9/30,0.91
147,2016/10/1,0.55
147,2016/10/2,0.48
147,2016/10/3,0.78
147,2016/10/4,0.79
147,2016/10/5,0.5
147,2016/10/6,0.49
147,2016/10/7,0.68
147,2016/10/8,0.51
147,2016/10/9,0.77
147,2016/10/10,0.77
147,2016/10/11,0.87
147,2016/10/12,1.12
147,2016/10/13,1.28
147,2016/10/14,1.43
147,2016/10/15,1.21
147,2016/10/16,0.97
147,2016/10/17,1.06
147,2016/10/18,0.88
147,2016/10/19,0.89
147,2016/10/20,0.98
147,2016/10/21,0.77
147,2016/10/22,0.83
147,2016/10/23,0.94
147,2016/10/24,1.02
147,2016/10/25,0.91
147,2016/10/26,1.19
147,2016/10/27,1.12
147,2016/10/28,1.02
147,2016/10/29,NA
147,2016/11/4,1.03
147,2016/11/5,1.07
147,2016/11/6,1.66
147,2016/11/7,1.07
147,2016/11/8,0.89
147,2016/11/9,0.93
147,2016/11/10,1.02
147,2016/11/11,0.45
147,2016/11/12,0.98
147,2016/11/13,1.34
147,2016/11/14,1.02
147,2016/11/15,0.52
147,2016/11/16,1.03
147,2016/11/17,1.05
147,2016/11/18,1.03
147,2016/11/19,1.41
147,2016/11/20,1.37
147,2016/11/21,1.2
147,2016/11/22,1.34
147,2016/11/23,1.56
147,2016/11/24,1.2
147,2016/11/25,1.09
147,2016/11/26,1.28
147,2016/11/27,1.21
147,2016/11/28,1.4
147,2016/11/29,1.54
147,2016/11/30,0.99
147,2016/12/1,1.2
147,2016/12/2,1.19
147,2016/12/3,1.38
147,2016/12/4,1.1
147,2016/12/5,1.36
147,2016/12/6,1.21
147,2016/12/7,1.05
147,2016/12/8,1.15
147,2016/12/9,1.17
147,2016/12/10,1.16
147,2016/12/11,1.21
147,2016/12/12,1.34
147,2016/12/13,1.21
147,2016/12/14,1.17
147,2016/12/15,1.13
147,2016/12/16,1.01
147,2016/12/17,1.06
147,2016/12/18,1.42
147,2016/12/19,1.47
147,2016/12/20,1.73
147,2016/12/21,1.47
147,2016/12/22,0.98
147,2016/12/23,1.19
147,2016/12/24,1.33
147,2016/12/25,1.59
147,2016/12/26,1.57
147,2016/12/27,1.12
147,2016/12/28,1.24
147,2016/12/30,1.14
147,2016/12/31,1.05
147,2017/1/1,1.21
147,2017/1/2,1.37
147,2017/1/3,1.25
147,2017/1/4,1.22
147,2017/1/5,1.3
147,2017/1/6,1.39
147,2017/1/7,1.21
147,2017/1/8,1.1
147,2017/1/9,1.29
147,2017/1/10,1.1
147,2017/1/11,1.21
147,2017/1/12,1.39
147,2017/1/13,1.29
147,2017/1/14,1.31
147,2017/1/15,0.89
147,2017/1/16,1.36
147,2017/1/17,1.2
147,2017/1/18,1.31
147,2017/1/19,1.56
147,2017/1/20,0
147,2017/1/21,0
147,2017/1/22,0
147,2017/1/23,0
147,2017/1/24,0
147,2017/1/25,0
147,2017/1/26,0
147,2017/1/27,0
147,2017/1/28,0
147,2017/1/29,0
147,2017/1/30,0
147,2017/1/31,0
147,2017/2/1,0
147,2017/2/2,0
147,2017/2/3,0
147,2017/2/4,0
147,2017/2/5,0
147,2017/2/6,0
147,2017/2/7,0.4
148,2015/1/1,2.19
148,2015/1/2,3.6
148,2015/1/3,3.03
148,2015/1/4,1.53
148,2015/1/5,1.91
148,2015/1/6,1.7
148,2015/1/7,2.28
148,2015/1/8,2.47
148,2015/1/9,1.93
148,2015/1/10,2.77
148,2015/1/11,3.8
148,2015/1/12,1.95
148,2015/1/13,2.67
148,2015/1/14,1.17
148,2015/1/15,2.12
